1	0.696586	0.717473
12	0.598722	0.800957
5	0.38923	0.92114
15	0.987998	-0.154466
7	0.81323	-0.581943
8	0.860138	-0.510062
13	0.985441	-0.17002
30	0.986047	-0.166467
29	0.460633	-0.887591
31	-0.107138	-0.994244
14	0.320154	-0.947365
2	0.49889	-0.866666
33	0.675944	0.736953
9	0.783266	0.621687
19	0.782836	0.622228
18	0.154855	0.987937
22	-0.366508	0.930415
23	0.515581	0.856841
24	-0.615112	0.78844
4	-0.854887	0.518815
10	-0.483102	0.875564
32	-0.0369286	0.999318
16	0.0942977	0.995544
25	-0.184041	0.982919
11	-0.948713	-0.31614
26	-0.999993	-0.00362325
6	-0.94914	0.314854
28	-0.974688	-0.223569
27	-0.775991	-0.630744
17	-0.925061	-0.379817
21	-0.901748	-0.432262
20	-0.703975	-0.710224
3	-0.976593	-0.215095
34	0.116933	-0.99314
